sample_id,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,ee_x_m,ee_y_m,ee_z_m,ee_zaxis_x,ee_zaxis_y,ee_zaxis_z,camera_x_m,camera_y_m,camera_z_m,camera_zaxis_x,camera_zaxis_y,camera_zaxis_z
73,-0.937416403304092,0.823950714638996,-0.54366008287784,-0.205267006888245,0.0155637248076832,-1.77769768665422,0.157809027166774,-0.213591822272689,0.284312560359504,0.576517795237474,-0.790486921282682,-0.206779251994848,0.170116979814271,-0.157406205568245,0.273101370540031,0.576517795237474,-0.790486921282682,-0.206779251994848
74,1.85594132049074,2.53368367750017,-0.903614364620984,-1.08228464826775,-0.576337332972573,-0.371420283656612,-0.181728973225257,0.290860336252602,-0.147403899042195,-0.540289685169585,0.132471253717413,-0.830986415675905,-0.202040183190191,0.2762926242592,-0.0944016677963538,-0.540289685169585,0.132471253717413,-0.830986415675905
75,1.89220797942779,1.27620881501234,-0.880597496344132,-0.974487545132296,-0.959975280880041,0.691725062342602,-0.225129224897493,0.263833974104592,0.396911889533895,-0.859834967761541,0.436860979630996,0.264265610116707,-0.189929867488594,0.232130272563368,0.43140653472102,-0.859834967761541,0.436860979630996,0.264265610116707
76,0.886023453709467,0.995714786416093,-1.17479794350653,-0.606024483333619,0.679657604478517,-0.760207671812861,0.226309776247131,0.170869544425982,0.4069289833291,0.837905420251748,0.460072277984807,-0.29368010784289,0.177186424612064,0.196466899842083,0.426051528134625,0.837905420251748,0.460072277984807,-0.29368010784289
77,0.209299878280536,2.54821749377828,-2.46336294545934,-0.562701010571974,0.459731857290526,2.03647710035882,0.667660095890491,0.0968185993899767,0.208313237987166,0.926669533358644,-0.0451572060715239,-0.373154663222486,0.635528279907722,0.0518356494339942,0.227757533163567,0.926669533358644,-0.0451572060715239,-0.373154663222486
78,0.00423464056871881,2.96819058878098,-1.52171179659061,-0.767202287973536,-0.0593976729168026,-1.91690218817982,0.405451960669144,0.0106022184420553,-0.281815802122864,0.251216649345018,0.0422663565954732,-0.967007626749659,0.355563821242566,0.0297286060970323,-0.257746011101214,0.251216649345018,0.0422663565954732,-0.967007626749659
79,0.343367029290987,1.4293316229754,-1.865376355297,0.832270027104325,-0.890789477803909,-2.2224469418181,0.270365599990066,-0.018952697496878,0.699680744497435,0.460102992186573,-0.446122505708661,0.767645716773818,0.252083917335534,0.0366751122920155,0.697372745925145,0.460102992186573,-0.446122505708661,0.767645716773818
80,1.10691273874708,1.15907706436535,-1.15277806347385,-0.663294320723813,0.46924334840041,-0.788531995239379,0.19706108645579,0.277521515715445,0.381640469195585,0.65966006558656,0.696227871957084,-0.283046547727483,0.14079046647924,0.286202704062598,0.395506048748419,0.65966006558656,0.696227871957084,-0.283046547727483
81,1.02946866610519,2.96978486953601,-2.35898473515616,-0.104844234207751,-0.892008485564472,1.27266341808977,0.341091595492479,0.600234396746699,0.104814872200298,0.409783979107077,0.839645691305407,0.356471883238264,0.36290027085276,0.546024370287931,0.109248235525085,0.409783979107077,0.839645691305407,0.356471883238264
82,1.9417229516204,0.401207188957896,-1.3000732078462,0.173555989110922,0.406587286685888,-1.13235116577995,-0.0239288327118223,0.0216838489837903,0.58678472767249,-0.365148176246274,0.750445692334179,0.550906591212244,-0.0411651884284845,-0.0343087693412977,0.588101820953051,-0.365148176246274,0.750445692334179,0.550906591212244
